city,floorarea,bathrooms,address,latitude,price,bedrooms,zipcode,longitude
Austin,1265,2,8901 Stambourne St,30.148231,196500,3,78747,-97.739294
Austin,1393,3,4515 Speedway # A,30.309549,549000,3,78751,-97.727432
Austin,590,1,909 Reinli St APT 145,30.318967,155900,1,78751,-97.710357
Austin,2131,2,5405 Avenue F,30.319019,665000,4,78751,-97.720008
Austin,2300,3,303 W 55th 1/2 St,30.321984,699000,4,78751,-97.722763
Austin,915,2,909 Reinli St APT 114,30.318967,199999,2,78751,-97.710357
Austin,1518,2,1011 E 38th 1/2 St,30.295333,464900,3,78751,-97.721037
Austin,2068,3,7008 Derby Downs Dr,30.149588,225000,3,78747,-97.739328
Austin,2068,3,6900 Derby Downs Dr,30.150111,230000,3,78747,-97.740421
Austin,2068,3,6608 Doyal Dr,30.153845,199450,4,78747,-97.742149
Austin,1375,2,8613 Panadero Dr,30.152034,239500,3,78747,-97.745565
Austin,2376,2,11129 Pinehurst Dr APT B,30.134193,250000,2,78747,-97.79037
Austin,3939,4,10612 Legends Ln,30.141562,525000,4,78747,-97.788658
Austin,2153,3,5608 Little Theater Bnd,30.143172,259500,4,78747,-97.768029
Austin,3480,3,4907 Backtrail Dr,30.359461,760000,5,78731,-97.782005
Austin,1376,2,1003 E 45th St,30.30402,399000,3,78751,-97.718652
Austin,862,1,4530 Duval St,30.308308,380000,2,78751,-97.72411
Austin,720,1,4306 Avenue A APT 109,30.308375,199000,2,78751,-97.733404
Austin,1278,1,4532 Duval St,30.308431,440000,2,78751,-97.724041
Austin,1150,2,5502 Avenue F # B,30.320213,385000,2,78751,-97.719856
Austin,3112,3,4513 Wild Dunes Ct,30.14849,389000,4,78747,-97.777477
Austin,2537,3,9001 Bird Brook Ln,30.149541,234900,3,78747,-97.744216
Austin,1647,2,6901 Sunderland Trl,30.147178,230000,3,78747,-97.743201
Austin,2240,2.5,5920 Baythorne Dr,30.13756,305080,4,78747,-97.7527
Austin,2684,3,2116 Petrified Forest Dr,30.155182,285000,3,78747,-97.785343
Austin,1216,6,6700 Evelyn Rd,30.087289,400000,9,78747,-97.705848
Austin,2842,3,11017 River Plantation Dr,30.133886,359000,4,78747,-97.779596
Austin,2544,4,5011 Balcones Dr UNIT D,30.332454,710000,4,78731,-97.760927
Austin,3714,4,5923 Overlook Dr,30.343564,1065000,4,78731,-97.755905
Austin,3042,,3203 Highland Ter W,30.328999,799500,7,78731,-97.75924
Austin,2834,3,3923 Sierra Dr,30.3529,789000,5,78731,-97.766234
Austin,3888,3,6900 Mesa Dr,30.358127,949900,2,78731,-97.767883
Austin,904,2,3509 Greystone Dr,30.357945,200000,2,78731,-97.749795
Austin,2380,2.5,5906 Mesa Dr,30.345607,650000,4,78731,-97.772202
Austin,1080,2,5313 Harmon Ave,30.313145,385000,3,78751,-97.709912
Austin,928,1,911 E 56th St,30.316637,285000,2,78751,-97.710416
Austin,799,1,4306 Avenue # 115,30.3107,195000,2,78751,-97.7216
Austin,1840,3,804 E 47th St,30.30779,499900,3,78751,-97.71861
Austin,720,1,913 E 51st St,30.311312,275000,2,78751,-97.714238
Austin,1438,1,605 Zennia St,30.318508,369000,2,78751,-97.728556
Austin,2400,2,10409 Pinehurst Dr,30.14391,349900,3,78747,-97.787624
AUSTIN,1705,3,10121 Deer Chase Trl,30.141477,209999,3,78747,-97.766742
Austin,1768,2,8409 Panadero Dr,30.154634,227400,3,78747,-97.744216
Austin,2664,2,10920 River Plantation Dr,30.135971,395000,2,78747,-97.780468
Austin,3316,3,4605 Pinehurst Dr S,30.136158,384000,3,78747,-97.784852
Austin,2635,3,1808 Woodland Ave,30.237959,469900,4,78741,-97.731599
Austin,2564,4,6110 Mountainclimb Dr,30.347962,859900,4,78731,-97.764287
Austin,13673,14,3907 Balcones Dr,30.318626,6950000,7,78731,-97.764745
Austin,2121,3,5814 Sandalwood Holw,30.344787,529900,3,78731,-97.778798
Austin,3070,4,4808 Fern Holw,30.346674,699500,3,78731,-97.781788
Austin,2833,3,5821 Westslope Dr,30.344497,835000,4,78731,-97.783957
Austin,2329,3,5801 Tom Wooten Cv,30.354106,622250,4,78731,-97.786561
Austin,2911,3,5209 Valley Oak Dr,30.333622,899000,4,78731,-97.757108
Austin,1147,1,208 Nelray Blvd,30.320567,387500,2,78751,-97.722684
Austin,834,1,3815 Guadalupe St APT 109,30.303275,224717,2,78751,-97.737769
Austin,1170,2,902 E 45th St,30.304827,349750,3,78751,-97.719155
Austin,2540,4,4613 Harmon Ave,30.30577,699900,5,78751,-97.71478
Austin,1715,2,713 E 45th St,30.305332,450000,3,78751,-97.721232
Austin,1359,2,501 W 55th St,30.321829,390000,4,78751,-97.724494
Austin,3490,4,10212 Pinehurst Dr,30.148168,463400,5,78747,-97.782077
Austin,2829,3,10107 Pinehurst Dr,30.147191,349500,4,78747,-97.778501
Austin,2757,3,10244 Pinehurst Dr,30.146529,359000,3,78747,-97.786731
Austin,2785,3,11117 County Down Dr,30.131395,394900,4,78747,-97.779452
Austin,2269,3,2304 National Park Blvd,30.153586,270000,4,78747,-97.785482
Austin,2006,2,4617 Pinehurst Dr S APT C,30.135165,330000,3,78747,-97.786352
Austin,389,1,2500 Burleson Rd APT 501,30.228759,125000,1,78741,-97.736274
Austin,1272,2,2311 Hermia St,30.225948,317990,3,78741,-97.714515
Austin,1898,2.5,2312 Hermia St,30.225948,351990,3,78741,-97.714515
Austin,2729,3,1602 Elmhurst Dr,30.242952,425000,4,78741,-97.733621
Austin,3067,4,1491 Inglewood St,30.24574,899000,4,78741,-97.734044
Austin,1757,4,1416 Waterloo Shore Ln # 16,30.239165,498990,3,78741,-97.719066
Austin,2023,2.5,2225 Maxwell Ln,30.219365,423150,3,78741,-97.700109
Austin,2900,3,7504 Stonecliff Dr,30.36144,829000,4,78731,-97.756529
Austin,2398,3,6008 Twin Valley Cv,30.349845,524900,3,78731,-97.78135
Austin,3448,4,3331 Perry Ln,30.329132,1685000,4,78731,-97.764937
Austin,3505,4,4120 Edwards Mountain Dr,30.350271,899000,4,78731,-97.770983
Austin,2180,3,6004 Twin Valley Cv,30.349413,565000,3,78731,-97.781173
Austin,2817,3,6304 Gato Path,30.357869,775000,4,78731,-97.784671
Austin,750,1,907 E 56th St,30.316901,335000,2,78751,-97.710649
Austin,1864,3,4809 Avenue H,30.311849,674900,4,78751,-97.722312
Austin,1674,3,513 W Croslin St # A,30.339012,469900,3,78752,-97.713233
Austin,1876,4,4401 Festival Path,30.23867,499990,3,78741,-97.718715
Austin,1876,4,4409 Festival Path,30.238689,476000,3,78741,-97.718679
Austin,2023,2.5,2305 Hermia St,30.225948,366990,3,78741,-97.714515
Austin,2185,2.5,2308 Hermia St,30.225948,383990,4,78741,-97.714515
Austin,1584,2.5,2309 Hermia St,30.225948,340990,3,78741,-97.714515
Austin,,2.5,7003 E Riverside Dr # KXMNLU,30.222019,334990,3,78741,-97.696833
Austin,,2.5,2125 Maxwell Ln # 14AXKW,30.220372,376990,4,78741,-97.699281
Austin,3082,3,4203 N Hills Dr,30.359707,799000,4,78731,-97.769023
Austin,3595,3,3406 Mount Bonnell Rd,30.316224,2100000,4,78731,-97.774692
Austin,2925,4,3600 Laurel Ledge Ln,30.347712,699000,3,78731,-97.760264
Austin,8310,8,5201 Tortuga Trl,30.33748,10250000,6,78731,-97.783126
Austin,1364,2,6909 Priscilla Dr,30.332703,355000,3,78752,-97.71067
Austin,528,1,935 La Posada Dr. #111,30.32537,145900,1,78752,-97.70414
Austin,1080,2,935 La Posada Dr # 216,30.32537,199900,2,78752,-97.70414
Austin,1284,1,621 W Crestland Dr,30.340977,319900,3,78752,-97.715177
Austin,780,1,602 W Odell St,30.33899,260000,2,78752,-97.714103
Austin,1268,2,5403 Alexis Cv,30.229827,279000,3,78741,-97.711973
Austin,952,1,1003 Valdez St,30.231967,199000,3,78741,-97.693751
Austin,3532,4,1411 Town Creek Rd # 1,30.242549,699900,3,78741,-97.726589
Austin,499,1,2500 Burleson Rd APT 716,30.228759,118000,1,78741,-97.736274
AUSTIN,2127,3,7002 Meador Ave,30.327968,424900,3,78752,-97.697311
Austin,1892,2,7305 Sevilla Dr,30.327104,439500,4,78752,-97.686305
Austin,1473,3,1208 E Saint Johns Ave # A,30.327514,335000,3,78752,-97.693283
Austin,1050,2,504 Blackson Ave # B,30.336736,270000,2,78752,-97.705108
Austin,1473,2,509 Blackson Ave # A,30.336118,325000,2,78752,-97.705131
Austin,1050,2,935 La Posada Dr # 213,30.32537,189900,2,78752,-97.70414
Austin,2185,2.5,2310 Hermia St,30.225948,379990,4,78741,-97.714515
Austin,,2,7003 E Riverside Dr # OOQ1N2,30.222019,314990,3,78741,-97.696833
Austin,1531,3,1702 Timber Ridge Dr,30.226403,220000,3,78741,-97.742265
Austin,1318,2,2503 Candlewood Ct,30.229614,325000,3,78741,-97.739903
Austin,2525,,1805 Briar Hill Dr,30.236042,399000,Studio,78741,-97.729924
Austin,528,1,935 La Posada Dr. #211,30.32537,149800,1,78752,-97.70414
Austin,4026,4.5,602 Brentwood St,30.332358,621843,5,78752,-97.718459
Austin,1168,2,600 Hammack Dr,30.329989,349900,3,78752,-97.719952
Austin,812,1,208 Denson Dr # B,30.327989,249900,2,78752,-97.717994
Austin,1152,1,7611 Eastcrest Dr,30.340308,268900,4,78752,-97.70626
Austin,1676,2,7308 Meadowood Dr,30.320914,357900,4,78723,-97.668355
Austin,1729,3,7512 Providence Ave,30.333826,200000,3,78752,-97.694971
Austin,2029,2,7405 Eastcrest Dr,30.337757,452000,3,78752,-97.707896
Austin,2024,3,7206 Blessing Ave,30.329216,415000,3,78752,-97.695161
Austin,1056,2,7515 Meadowview Ln,30.34038,294900,3,78752,-97.709862
Austin,1408,2,7611 Northcrest Blvd,30.341335,385000,3,78752,-97.707429
Austin,,,303 E Croslin St,30.336173,455000,--,78752,-97.70732
Austin,2003,2,6503 Willamette Dr,30.314083,365000,4,78723,-97.678641
Austin,1886,2,6706 Tulsa Cv,30.314837,379900,3,78723,-97.672762
Austin,3009,3,2004 E M Franklin Ave,30.285244,775000,4,78723,-97.697417
Austin,1484,3,2203 E 51st St # B,30.300764,499900,3,78723,-97.69049
Austin,1275,2,5400 Waterbrook Dr,30.305106,299000,3,78723,-97.688993
Austin,1710,2,6620 Isabelle Dr,30.331427,409000,3,78752,-97.715139
Austin,2012,3,10218 Laredo Dr,30.168265,284900,3,78748,-97.825472
Austin,850,3,2512 Wheless Ln APT 3,30.30985,284800,2,78723,-97.681411
Austin,1922,,3401 Lynridge Dr,30.316994,235000,--,78723,-97.665056
Austin,1501,3,3606 Clary Way,30.3067,449000,3,78723,-97.6876
Austin,1235,2,6211 Manor Rd APT 109,30.307657,214900,2,78723,-97.675155
Austin,,3,3108 E 51st St # ADCYTP,30.295785,330990,2,78723,-97.681598
Austin,1457,2,6806 La Salle Dr,30.315628,265000,3,78723,-97.670187
Austin,1594,3,1311 Catalan Rd,30.166,256004,3,78748,-97.8261
Austin,2479,3,2225 Desco Dr,30.157648,259900,3,78748,-97.838711
Austin,2569,3,2208 Christoff Loop,30.144985,295000,5,78748,-97.844945
Austin,2205,3,9409 Sawyer Fay Ln,30.166169,351230,3,78748,-97.796613
Austin,1871,2,1153 Tetbury Ln,30.183354,255000,3,78748,-97.806773
Austin,,3,11632 Manchaca Rd # RAD6S2,30.1496,249990,3,78748,-97.834153
Austin,1484,3,2203 E 51st St,30.300765,529000,3,78723,-97.690492
Austin,1617,,5813 Wellington Dr,30.311619,375000,--,78723,-97.687825
Austin,1519,2,(Undisclosed Address),30.31535,289500,3,78723,-97.67109
Austin,1833,4,3108 E 51st St # 1001,30.29636,390990,3,78723,-97.68202
Austin,,3,3108 E 51st St # OIL5NX,30.295785,366990,3,78723,-97.681598
Austin,765,,6115 Manor Rd,30.307797,379000,2,78723,-97.676548
Austin,1535,3,11603 Koolie Ln,30.166,256966,3,78748,-97.8261
Austin,1803,3,9709 Tolima Dr,30.173726,314420,3,78748,-97.809359
Austin,4041,5,2505 Lark Glen Ln,30.156019,569900,4,78748,-97.843863
Austin,,2.5,9301 Lost Bridge Ln # 4OXF8C,30.173726,273990,3,78748,-97.809359
Austin,,2.5,915 W Slaughter Ln # X1C2DF,30.173916,287990,3,78748,-97.806358
Austin,1235,2,6211 Manor Rd APT 106,30.307657,207999,2,78723,-97.675155
Austin,1704,3,3108 E 51st St # 704,30.296609,365990,3,78723,-97.681365
Austin,1712,2,2702 Loyola Ln,30.31646,360000,3,78723,-97.674996
Austin,1736,3,11607 Koolie Ln,30.166,275966,3,78748,-97.8261
Austin,,2.5,915 W Slaughter Ln # DA5GUK,30.173916,272990,3,78748,-97.806358
Austin,,2.5,915 W Slaughter Ln # PO5HR9,30.173916,289990,3,78748,-97.806358
Austin,,2.5,9301 Lost Bridge Ln # CU4JN6,30.173726,282990,3,78748,-97.809359
Austin,1054,2,11919 Manchaca Rd TRLR 38,30.146026,58913,3,78748,-97.830833
Austin,1054,1,10509 Garbacz Dr,30.160841,185000,3,78748,-97.824659
Austin,,4,3108 E 51st St # 2FT10M,30.295785,391990,3,78723,-97.681598
Austin,2368,3,4804 Springdale Rd,30.291231,569900,3,78723,-97.679233
Austin,1950,3,6804 De Paul Cv,30.317442,437500,4,78723,-97.674607
Austin,893,2,5805 Coventry Ln,30.308155,210000,2,78723,-97.683811
Austin,1445,3,3108 E 51st St # 702,30.296609,316990,2,78723,-97.681365
Austin,2317,3,11405 Blairview Ln,30.156578,10000000,3,78748,-97.841412
Austin,1716,3,300 E Fawnridge Dr,30.358095,240000,5,78753,-97.693745
Austin,1734,,9609 Aberdeen Way,30.35567,260000,Studio,78753,-97.676546
Austin,,2,12501 Lucida Ln # FHG0GB,30.3946,254995,3,78753,-97.650238
Austin,,2,1509 Fort Dessau Rd # UYHVTT,30.4085,249990,4,78753,-97.6414
Austin,,2,1509 Fort Dessau Rd # YSZYFA,30.4085,274990,4,78753,-97.6414
Austin,,2,12501 Lucida Ln # 7XEZ,30.3946,260995,3,78753,-97.650238
Austin,,2,12501 Lucida Ln # GM4PGR,30.3946,265995,3,78753,-97.650238
Austin,,2.5,1509 Fort Dessau Rd # WS04ZR,30.4085,286990,4,78753,-97.6414
Austin,,3,1509 Fort Dessau Rd # L9HD47,30.4085,281990,4,78753,-97.6414
Austin,,2.5,1509 Fort Dessau Rd # KSZC1T,30.4085,288990,3,78753,-97.6414
Austin,,2.5,12501 Lucida Ln # GVJW51,30.3946,268995,3,78753,-97.650238
Austin,1260,2,8910 Slayton Dr,30.357243,268000,4,78753,-97.697213
Austin,1115,2,12308 Furrow Cv APT B,30.393875,169900,3,78753,-97.660261
Austin,1542,2,905 Rocky Spring Rd,30.383094,255972,3,78753,-97.668227
Austin,1816,3,1011 Byers Ln,30.383188,239000,4,78753,-97.663885
Austin,1041,2.5,11404 Walnut Ridge Dr # 115,30.376792,139000,2,78753,-97.668408
Austin,1340,2,12111 Lavinia Ln,30.388557,249900,3,78753,-97.661354
Austin,,2,1509 Fort Dessau Rd # OR0RNF,30.4085,246990,3,78753,-97.6414
Austin,,2,1509 Fort Dessau Rd # 7AUQKC,30.4085,261990,3,78753,-97.6414
Austin,1956,2,11403 Oakwood Dr,30.379882,275000,3,78753,-97.678688
Austin,1321,2,11801 River Oaks Trl,30.382165,239500,3,78753,-97.664728
Austin,1184,2,9701 Marlborough Dr,30.355406,230000,3,78753,-97.675547
Austin,,2,1509 Fort Dessau Rd # HDN4NX,30.4085,270990,3,78753,-97.6414
Austin,,2,12501 Lucida Ln # 4A8I7F,30.3946,266995,3,78753,-97.650238
Austin,1643,3,4424 Bremner Dr,30.196171,310000,3,78749,-97.857226
Austin,1316,2,5515 Davis Ln UNIT 101,30.207697,295500,2,78749,-97.867784
Austin,2264,2,6313 York Bridge Cir,30.203383,399900,3,78749,-97.873174
Austin,1826,2,4420 Corran Ferry Loop,30.203269,315000,4,78749,-97.852453
Austin,2462,3,4201 Iriona Bnd,30.198848,359000,4,78749,-97.851738
Austin,3010,4,3804 Idalia Dr,30.179848,410000,3,78749,-97.85883
Austin,1987,3,7502 Mifflin Kenedy Ter,30.224349,324900,3,78749,-97.86928
Austin,3115,3,7001 Shoal Creek Blvd,30.349459,675000,5,78757,-97.743451
Austin,2213,3,8411 Tyhurst Dr,30.212173,354900,4,78749,-97.867805
Austin,1397,3,4620 W William Cannon Dr APT 29,30.224576,292500,2,78749,-97.84415
Austin,2137,2,8809 Whiteworth Loop,30.200311,345000,3,78749,-97.858193
Austin,2435,2.5,8302 Nairn Dr,30.209211,349900,3,78749,-97.857376
Austin,3239,3,8303 Ganttcrest Dr,30.212299,469900,5,78749,-97.865404
Austin,2450,4,6533 E Hill Dr APT 15,30.346111,685000,3,78731,-97.753041
Austin,1265,2,3431 N Hills Dr APT 223,30.348048,196000,3,78731,-97.752248
Austin,1768,2,6400 Cary Dr,30.341676,639000,3,78757,-97.744268
Austin,2966,3,3914 Glengarry Dr,30.344778,949900,4,78731,-97.767578
Austin,669,1,7920 Rockwood Ln APT 113,30.361383,160000,1,78757,-97.73808
Austin,2345,3,5718 Highland Hills Dr,30.340146,669000,4,78731,-97.759137
Austin,1297,2,8103 Tiffany Dr,30.209396,309000,3,78749,-97.850563
Austin,2951,3,6415 Ira Ingram Dr,30.225591,415000,4,78749,-97.871079
Austin,2400,3,4524 Langtry Ln,30.225866,380000,4,78749,-97.839901
Austin,3075,3.5,9600 Prescott Dr,30.204598,479000,4,78749,-97.883739
Austin,1456,2,7601 Galliano Cir,30.215095,260000,3,78749,-97.849282
Austin,2480,3,5903 Brown Rock Trl,30.2155,374900,4,78749,-97.869529
Austin,3134,3,7128 Bending Oak Rd,30.22862,499000,4,78749,-97.870022
Austin,3296,4,6802 Canon Wren Dr,30.302895,950000,4,78746,-97.835789
Austin,2566,2,3009 White Rock Dr,30.339712,719997,4,78757,-97.750811
Austin,2068,3,11220 Barns Trl,30.347901,235000,3,78754,-97.617751
Austin,3251,4,1208 Grosvener Ct,30.268294,1084650,4,78746,-97.797256
Austin,7681,9,5923 Bold Ruler Way,30.321083,2828000,5,78746,-97.811123
Austin,3615,2,2002 Rue De St Tropez,30.305813,1095000,3,78746,-97.785327
Austin,3615,2,2002 Rue De St,30.30571,1095000,3,78746,-97.785211
Austin,,,2100 N Oak Canyon Rd,30.296408,499000,Studio,78746,-97.813373
Austin,7439,8,2815 Waterbank Cv,30.324386,1550000,6,78746,-97.804535
Austin,1613,2,(Undisclosed Address),30.337454,188500,3,78754,-97.648097
Austin,2417,3,10901 Kirkland Hill Path,30.345025,245000,4,78754,-97.619034
Austin,1511,3,2304 Nestlewood Dr,30.367674,225000,3,78754,-97.651437
Austin,2090,3,5721 Malcom Trl,30.362692,214900,4,78754,-97.616608
Austin,,2,11216 Sisquoc Formation Vw,30.3546,318084,3,78754,-97.6511
Austin,,2,11713 Arran St # UOOYQQ,30.358911,224990,3,78754,-97.61543
Austin,1998,2.1,2437 Westlake Dr,30.304626,987000,3,78746,-97.783012
AUSTIN,3536,4,2510 Trail Of The Madrones,30.317155,1625000,4,78746,-97.798644
Austin,5324,6,6204 Northern Dancer Dr,30.319821,1450000,6,78746,-97.816471
West Lake Hills,8150,7,1405 Wild Cat Holw,30.297362,7500000,5,78746,-97.796025
Austin,2165,3,1601 Barn Swallow Dr,30.268945,739000,4,78746,-97.807915
Austin,2243,2,6106 Nashua Ct,30.334285,625000,3,78746,-97.806142
West Lake Hills,1920,3,208 Reveille Rd,30.284319,649500,4,78746,-97.805582
Austin,1830,,1605 Pleasant Cv,30.342959,250000,Studio,78754,-97.675383
Austin,1203,2,5532 Liberton Ln,30.373278,175000,3,78754,-97.61452
Austin,2560,3,11028 Cairnhill Ct,30.3947,275000,4,78754,-97.64411
Austin,4445,5,2007 Headwater Ln,30.261702,800000,5,78746,-97.804697
