,city,floorarea,bathrooms,address,latitude,price,bedrooms,zipcode,longitude,restaurant,bar,school,hospital
1015,Austin,2709.0,3.0,2003 Cypress Pt W,30.279486,699000,4,78746,-97.845315,3446.46,9945.19,3590.79,3045.83
1016,Austin,6871.0,6.0,712 Brandon Way,30.323188,2895000,5,78733,-97.858826,5096.66,10000.0,3537.62,5141.57
1017,Bee Cave,4785.0,6.0,11708 Astoria Dr,30.304353,1000000,5,78738,-97.922205,9887.2,10000.0,3834.36,10000.0
1018,Austin,,,Davenport Divide Rd,30.3144,215000,Studio,78738,-97.97165,9775.52,10000.0,5577.03,10000.0
1019,The Hills,3655.0,3.5,28 Camwood Trl,30.343593,688000,4,78738,-97.995596,4751.34,4751.34,2349.44,10000.0
1020,Austin,2545.0,4.0,4317 Tambre Bnd,30.314416,434900,4,78738,-97.958682,9775.52,10000.0,5577.03,10000.0
1021,Bee Cave,2511.0,3.0,5413 Castana Bnd,30.31458,530125,4,78738,-97.99244,9775.52,10000.0,5577.03,10000.0
1022,The Hills,2112.0,2.0,16 Tourney Ln,30.350354,450000,3,78738,-97.992359,4751.34,4751.34,2349.44,10000.0
1023,Bee Cave,2299.0,3.0,15513 Cinca Terra Dr,30.32176,381700,3,78738,-97.98683,9775.52,10000.0,5577.03,10000.0
1024,Dripping Springs,3173.0,4.0,203 Sea Hero Pl,30.209544,717900,3,78737,-98.012761,6686.86,10000.0,5720.29,5586.54
1025,Bee Cave,3020.0,3.0,15517 Cinca Terra Dr,30.32176,448500,4,78738,-97.98683,9775.52,10000.0,5577.03,10000.0
1026,Austin,2610.0,4.0,4312 Falcon Head Nest Dr,30.32014,465000,3,78738,-97.971321,9775.52,10000.0,5577.03,10000.0
1027,Bee Cave,,2.0,16033 Cinca Terra Dr # AXO3KO,30.31373,387990,3,78738,-97.99416,9775.52,10000.0,5577.03,10000.0
1028,Bee Cave,,2.0,16033 Cinca Terra Dr # F38LL4,30.31373,369990,3,78738,-97.99416,9775.52,10000.0,5577.03,10000.0
1029,Bee Cave,,3.5,16033 Cinca Terra Dr # A5M19X,30.31373,609990,4,78738,-97.99416,9775.52,10000.0,5577.03,10000.0
1030,Austin,2915.0,3.0,385 Mary Elise Way,30.1937,470000,3,78737,-97.9348,7167.16,10000.0,7450.95,6643.66
1031,Austin,2584.0,4.0,11849 Rim Rock Trl,30.209508,800000,3,78737,-97.96561,6686.86,10000.0,5720.29,5586.54
1032,Dripping Springs,2967.0,3.0,503 Gato Del Sol,30.207302,685100,4,78737,-98.012098,6686.86,10000.0,5720.29,5586.54
1033,Dripping Springs,3749.0,3.5,481 Gato Del Sol,30.207302,744202,4,78737,-98.012098,6686.86,10000.0,5720.29,5586.54
1034,Austin,2617.0,4.0,227 Venice Cv,30.18488,424990,5,78737,-97.98443,10000.0,10000.0,10000.0,10000.0
1035,Dripping Springs,,3.0,227 Smarty Jones # 4FEBIX,30.203404,538990,4,78737,-98.015127,6686.86,10000.0,5720.29,5586.54
1036,Austin,1226.0,2.0,4723 Misty Slope Ln,30.177289,149500,2,78744,-97.754162,3652.36,7145.3,3729.93,6089.64
1037,Austin,2317.0,3.0,412 Limestone Trl,30.21288,335000,4,78737,-97.979408,6686.86,10000.0,5720.29,5586.54
1038,Austin,3215.0,3.5,576 Brentwood Dr,30.186866,574271,4,78737,-97.992129,10000.0,10000.0,10000.0,10000.0
1039,Dripping Springs,,3.0,227 Smarty Jones # WBZ38R,30.203404,540990,3,78737,-98.015127,6686.86,10000.0,5720.29,5586.54
1040,Austin,3511.0,4.0,301 Emma Loop,30.163008,479900,4,78737,-97.940287,10000.0,10000.0,10000.0,10000.0
1041,Austin,3326.0,3.0,8505 High Summit Ln,30.232943,625000,4,78737,-97.910348,4066.06,10000.0,3099.48,2965.74
1042,Austin,2689.0,3.0,680 Harris Dr,30.189734,375000,4,78737,-97.981528,10000.0,10000.0,10000.0,10000.0
1043,Austin,1891.0,3.0,5805 Magnolia Mist Ln # 46,30.189845,287500,4,78744,-97.740323,3037.91,5914.19,3855.81,5908.8
1044,Austin,1056.0,,4712 Nuckols Crossing Rd,30.198107,212990,Studio,78744,-97.736291,3278.96,5224.67,3130.98,5738.85
1045,Austin,1881.0,3.0,5409 Bonneville Bnd,30.1946,267990,3,78744,-97.6898,4089.38,8663.88,6223.66,9292.13
1046,Austin,1778.0,2.0,5101 Bonneville Bnd,30.172795,269990,3,78744,-97.692218,6328.24,10000.0,8462.52,10000.0
1047,Austin,2023.0,2.5,2307 Hermia St,30.196311,368990,3,78744,-97.730807,3972.0,5653.54,3559.85,6167.72
1048,Austin,1693.0,2.5,5412 Bonneville Bnd,30.177998,267717,3,78744,-97.693834,6457.52,10000.0,8591.8,10000.0
1049,Austin,2133.0,3.0,78 White Magnolia Cir # 60,30.353691,320000,4,78734,-97.958878,5774.92,5774.92,3289.71,10000.0
1050,Austin,3610.0,3.5,120 Eaton Ln,30.198158,399900,5,78737,-97.97858,7126.8,10000.0,7410.6,6603.3
1051,S Austin,3245.0,3.5,8516 Echo Shr,30.230818,527900,4,78737,-97.9051,4605.84,10000.0,3639.27,3505.52
1052,Austin,3230.0,5.0,1154 Grassy Field Rd,30.166753,524000,5,78737,-97.998914,10000.0,10000.0,10000.0,10000.0
1053,Austin,3983.0,5.0,470 Jacksdaw Ln,30.1937,540000,5,78737,-97.9348,7167.16,10000.0,7450.95,6643.66
1054,Austin,3518.0,4.0,293 Jacksdaw Ln,30.1937,780000,4,78737,-97.9348,7167.16,10000.0,7450.95,6643.66
1055,Austin,3007.0,3.0,186 Big Meadow Rd,30.164721,446990,5,78737,-97.994252,10000.0,10000.0,10000.0,10000.0
1056,Austin,2931.0,3.0,7004 Cardinal Bloom Loop,30.163328,429608,4,78744,-97.7211,6095.77,9747.1,391.664,8966.67
1057,Austin,2155.0,4.0,8020 Izetta Ln,30.17925,277990,4,78744,-97.7504,3578.51,7071.44,3243.52,6015.78
1058,Austin,1585.0,3.0,516 E Slaughter Ln APT 503,30.163639,248000,2,78744,-97.778287,1159.39,5447.71,3360.99,7270.67
1059,Austin,1881.0,3.0,5317 Bonneville Bnd,30.18946,269990,3,78744,-97.69062,4604.53,8584.73,6365.21,9212.98
1060,Austin,1669.0,3.0,516 E Slaughter Ln APT 502,30.163639,250885,3,78744,-97.778287,1159.39,5447.71,3360.99,7270.67
1061,Austin,1908.0,2.0,5105 Bonneville Bnd,30.1946,279990,3,78744,-97.6898,4089.38,8663.88,6223.66,9292.13
1062,Austin,2835.0,2.0,5008 Mcintyre Cir,30.406921,895000,3,78734,-97.916162,1615.12,1615.12,3156.75,10000.0
1063,Austin,4863.0,5.0,102 Aruba Ct,30.364813,1150000,5,78734,-98.005108,4751.34,4751.34,2349.44,10000.0
1064,Austin,4347.0,4.5,208 Montalcino Blvd,30.370753,569541,5,78734,-97.95945,4751.34,4751.34,2349.44,10000.0
1065,Lakeway,2108.0,2.5,104 Scamper Cv,30.359532,369000,3,78734,-97.99753,4751.34,4751.34,2349.44,10000.0
1066,Austin,2294.0,3.0,25 Stone Terrace Dr,30.351769,334000,3,78734,-97.957742,5774.92,5774.92,3289.71,10000.0
1067,Austin,2830.0,4.0,126 Welshpool Ct,30.17918,479000,4,78737,-97.981407,10000.0,10000.0,10000.0,10000.0
1068,Austin,2904.0,3.5,209 Canterbury Dr,30.196939,358900,4,78737,-97.987511,7126.8,10000.0,7410.6,6603.3
1069,Austin,2450.0,3.0,11100 SW Oaks,30.216767,460000,4,78737,-97.969282,6686.86,10000.0,5720.29,5586.54
1070,Austin,,2.5,5505 Gooding Dr # QLA6WS,30.175601,258900,3,78744,-97.693596,6249.32,10000.0,8383.6,10000.0
1071,Austin,2720.0,4.0,5109 Bonneville Bnd,30.1946,319990,4,78744,-97.6898,4089.38,8663.88,6223.66,9292.13
1072,Austin,2075.0,2.5,8000 Annalise Dr,30.175233,268899,4,78744,-97.692971,6249.32,10000.0,8383.6,10000.0
1073,Austin,1875.0,4.0,516 E Slaughter Ln APT 504,30.163639,266990,3,78744,-97.778287,1159.39,5447.71,3360.99,7270.67
1074,Austin,1898.0,2.5,7104 Cherry Beam Path,30.163987,297021,3,78744,-97.723475,6095.77,9747.1,391.664,8966.67
1075,Austin,2110.0,3.0,5117 Bonneville Bnd,30.17906,269990,3,78744,-97.75047,3578.51,7071.44,3243.52,6015.78
1076,Lakeway,3691.0,3.0,114 Royal Oak Ln,30.358252,649000,4,78734,-97.971812,4751.34,4751.34,2349.44,10000.0
1077,Austin,4069.0,3.5,1901 Moeta Dr,30.373077,699000,5,78734,-97.925624,5521.77,5521.77,3036.55,10000.0
1078,Austin,4962.0,6.0,103 St Lucia,30.365556,1299000,5,78734,-98.004518,4751.34,4751.34,2349.44,10000.0
1079,Austin,11296.0,6.0,2600 Rr 620,30.391298,2950000,6,78734,-97.942187,3239.43,3239.43,837.525,10000.0
1080,Lakeway,1935.0,2.0,114 Evolutions Path,30.343058,397944,3,78734,-97.963771,10000.0,10000.0,10000.0,10000.0
1081,Austin,2393.0,3.5,14301 Red Feather Trl,30.382039,475000,3,78734,-97.919627,4458.59,4458.59,2282.98,10000.0
1082,Austin,2101.0,2.5,14805 Foy Dr,30.369962,430000,3,78734,-97.936911,5774.92,5774.92,3289.71,10000.0
1083,Lakeway,,4.5,106 St Lucia # V09G2Z,30.365456,645990,5,78734,-98.003867,4751.34,4751.34,2349.44,10000.0
1084,Austin,1489.0,2.0,5413 Ingersoll Ln,30.173834,245000,3,78744,-97.695565,6444.89,10000.0,8579.17,10000.0
1085,Austin,,2.5,7016 Cardinal Bloom Loop # FZ6EDJ,30.162332,274990,3,78744,-97.721134,6095.77,9747.1,391.664,8966.67
1086,Austin,1996.0,2.0,7100 Ondantra Bnd,30.16801,284160,3,78744,-97.7262,5888.82,9540.15,60.894,8759.71
1087,Austin,1973.0,3.0,8016 Annalise Dr,30.1783,264990,3,78744,-97.75034,3711.26,7204.19,3373.59,6148.53
1088,Austin,,2.5,5505 Gooding Dr # JVWZHM,30.175601,247990,4,78744,-97.693596,6249.32,10000.0,8383.6,10000.0
1089,Austin,2697.0,3.0,9200 Brents Elm Dr,30.161064,239000,4,78744,-97.78099,1683.73,5972.14,3897.76,7807.44
1090,Austin,2234.0,3.0,4609 Mellow Hollow Dr,30.196908,310000,3,78744,-97.728627,4091.81,5773.34,3679.65,6287.52
1091,Austin,2193.0,2.5,2634 Crazyhorse Pass,30.379858,439000,3,78734,-97.925448,5360.95,5360.95,2875.74,10000.0
1092,Austin,2608.0,3.0,329 Marina Village Cv # 329,30.376351,725000,3,78734,-97.984928,4751.34,4751.34,2349.44,10000.0
1093,Lakeway,,3.0,106 St Lucia # AYW0ZC,30.365456,590990,4,78734,-98.003867,4751.34,4751.34,2349.44,10000.0
1094,Lakeway,4017.0,5.0,530 Ladin Ln,30.371983,699000,5,78734,-97.965833,4751.34,4751.34,2349.44,10000.0
1095,Austin,8600.0,,16519 Kidd Ln,30.413544,950000,5,78734,-97.937719,723.83,723.83,3430.36,10000.0
1096,Austin,1237.0,2.0,5931 Hiline Rd # 1202,30.432601,429950,2,78734,-97.937599,2542.71,2542.71,5206.77,10000.0
1097,AUSTIN,10564.0,6.5,14425 Agarita Rd,30.398661,19900000,7,78734,-97.906326,3674.35,3674.35,3278.94,10000.0
1098,Austin,13731.0,10.0,14800 Flat Top Ranch Rd,30.368991,7750000,6,78732,-97.912712,7753.95,10000.0,10000.0,10000.0
1099,Austin,2429.0,3.0,13500 Montview Dr,30.381706,440000,3,78732,-97.905107,6459.23,10000.0,9633.98,10000.0
1100,Austin,2140.0,2.0,12920 Appaloosa Chase Dr,30.364229,340000,4,78732,-97.904628,6967.42,10000.0,10000.0,10000.0
1101,Austin,3174.0,3.0,1800 University Club Dr,30.349282,625000,3,78732,-97.893986,8056.27,10000.0,10000.0,10000.0
1102,AUSTIN,3648.0,5.0,1205 River Ridge Dr,30.330589,795000,5,78732,-97.921974,10000.0,10000.0,10000.0,10000.0
1103,Austin,3340.0,3.0,11920 Montclair Bnd,30.341744,492500,4,78732,-97.91006,9466.29,10000.0,10000.0,10000.0
1104,Austin,1342.0,2.0,7701 Rialto Blvd APT 1332,30.253595,230000,2,78735,-97.87507,1930.9,9783.88,2186.37,4347.35
1105,Austin,4803.0,2.0,7100 Comanche Trl,30.413057,4500000,1,78732,-97.894164,2714.46,10000.0,10000.0,10000.0
1106,Austin,2123.0,2.0,3300 Grimes Ranch Rd,30.373795,359900,4,78732,-97.893817,5212.16,8782.33,8386.92,10000.0
1107,Austin,2806.0,3.0,12825 Lantana Ridge Ct,30.37115,397500,5,78732,-97.900345,6061.16,9631.33,9235.92,10000.0
1108,AUSTIN,2645.0,3.0,13509 Montview Dr,30.381498,539000,4,78732,-97.906639,6712.0,10000.0,9886.76,10000.0
1109,Austin,7648.0,6.0,8424 Calera Dr,30.279128,2556000,5,78735,-97.875805,5768.73,10000.0,6273.64,8004.75
1110,Austin,5075.0,5.0,6008 Cervinus Run,30.257862,1290000,5,78735,-97.844973,3722.05,7493.02,688.339,5592.63
1111,Austin,1239.0,3.0,7701 Rialto Blvd APT 1413,30.253595,229900,2,78735,-97.87507,1930.9,9783.88,2186.37,4347.35
1112,Austin,3354.0,4.0,3742 Lost Creek Blvd,30.284325,824900,4,78735,-97.874685,6085.04,10000.0,6479.04,6323.17
1113,Austin,1836.0,3.0,7800 Southwest Pkwy UNIT 1911,30.256824,409900,2,78735,-97.877031,2280.41,9666.38,2535.87,4696.86
1114,Austin,2050.0,2.0,4804 Park Ln,30.391538,775000,3,78732,-97.891087,3697.05,5818.03,5422.62,10000.0
1115,Austin,2029.0,2.0,12313 Fairway Cv,30.364804,460000,3,78732,-97.893701,5940.46,9529.88,9134.47,10000.0
1116,Austin,4606.0,4.0,13241 Villa Montana Way,30.412965,1799000,3,78732,-97.874121,1045.69,10000.0,9065.55,10000.0
1117,Austin,3706.0,4.0,2600 Rio Mesa Dr,30.362504,499000,5,78732,-97.896929,6153.69,9743.11,9347.7,10000.0
1118,Austin,3742.0,5.0,12620 Capella Trl,30.361083,589000,5,78732,-97.905364,7332.14,10000.0,10000.0,10000.0
1119,Austin,2029.0,2.0,12225 Long Bay Cv,30.363752,439900,3,78732,-97.892395,5940.46,9529.88,9134.47,10000.0
1120,Austin,3556.0,4.0,13233 Bright Sky Overlook,30.362739,570000,4,78732,-97.910041,7646.09,10000.0,10000.0,10000.0
1121,Austin,1342.0,2.0,7701 Rialto Blvd APT 633,30.253595,230000,3,78735,-97.87507,1930.9,9783.88,2186.37,4347.35
1122,Austin,1818.0,2.0,7800 Southwest Pkwy UNIT 2014,30.256824,459900,2,78735,-97.877031,2280.41,9666.38,2535.87,4696.86
1123,Austin,1836.0,3.0,7800 Southwest Pkwy UNIT 612,30.256824,479900,2,78735,-97.877031,2280.41,9666.38,2535.87,4696.86
1124,Austin,3297.0,4.0,4509 Foster Ranch Rd,30.25268,674900,4,78735,-97.846242,3226.02,6996.98,192.305,6088.67
1125,Austin,3654.0,4.0,8301 Carranzo Dr,30.273191,1449990,3,78735,-97.874818,4388.17,10000.0,4643.64,6804.63
1126,Austin,2994.0,3.0,12716 Coralberry Cv,30.371236,455000,4,78732,-97.896545,5827.63,9397.8,9002.39,10000.0
1127,Austin,2422.0,3.0,4125 Canyon Glen Cir,30.380059,324000,3,78732,-97.887121,4121.49,7688.06,7292.65,10000.0
1128,Austin,3450.0,3.0,13906 Skyline Dr,30.417302,699900,4,78732,-97.889157,2260.92,10000.0,10000.0,10000.0
1129,Austin,5352.0,4.0,12921 Zen Gardens Way,30.340584,1349000,5,78732,-97.92257,9850.94,10000.0,10000.0,10000.0
1130,Austin,2074.0,2.0,12208 Fairway Cv,30.363023,449900,3,78732,-97.892961,5940.46,9529.88,9134.47,10000.0
1131,Austin,2474.0,3.0,13104 Mansfield Dr,30.389198,635000,3,78732,-97.893155,3821.0,5590.74,5195.32,10000.0
1132,Austin,5723.0,6.0,8513 Chalk Knoll Dr,30.289071,1495000,5,78735,-97.866315,5122.28,10000.0,7208.03,5167.19
1133,AUSTIN,,,8842 Chalk Knoll Dr,30.29463,1249900,--,78735,-97.865242,5288.67,10000.0,7374.42,5333.58
1134,Austin,5037.0,6.0,8412 Chalk Knoll Dr,30.28786,1529000,5,78735,-97.865168,5465.61,10000.0,7551.37,5510.52
1135,Austin,9713.0,9.0,7609 Escala Dr,30.268977,3725000,6,78735,-97.860408,5747.0,10000.0,4466.11,5346.37
1136,Austin,4706.0,5.0,1908 Wimberly Ln,30.292651,925000,5,78735,-97.8771,6881.55,10000.0,8154.2,6926.47
1137,Austin,3025.0,3.0,3600 Barton Creek Blvd,30.282425,779900,4,78735,-97.878325,5514.3,10000.0,6019.21,6893.91
1138,Austin,3384.0,3.0,12705 Lipizzan Ct,30.367347,569500,4,78732,-97.902904,7151.93,10000.0,10000.0,10000.0
1139,Austin,4134.0,4.0,7714 Sandia Loop,30.27624,950000,5,78735,-97.861161,6445.37,10000.0,5164.48,6044.74
1140,Austin,7736.0,8.0,8606 Navidad Dr,30.286154,2800000,6,78735,-97.868206,5813.41,10000.0,7268.44,5858.33
1141,Austin,5855.0,4.5,2705 Maravillas Cv,30.287882,1695000,4,78735,-97.870283,6204.56,10000.0,7066.79,6249.47
1142,Austin,10828.0,8.0,7509 Escala Dr,30.270643,3275000,6,78735,-97.858661,5410.44,10000.0,4129.55,5009.81
1143,Austin,4081.0,3.5,8907 Mission Creek Cv,30.27961,1130000,4,78735,-97.880552,5653.95,10000.0,6158.86,7033.56
1144,Austin,6026.0,6.0,2604 Chalk Knoll Cv,30.286585,1667000,4,78735,-97.864965,5465.61,10000.0,7551.37,5510.52
1145,Austin,6010.0,6.0,8416 Calera Dr,30.278916,2195500,5,78735,-97.875431,5768.73,10000.0,6273.64,8004.75
1146,Austin,3599.0,4.0,8021 Cobblestone,30.254546,639000,5,78735,-97.88297,2516.63,10000.0,3021.54,5182.53
1147,Austin,,2.5,7506 Belfair Ter # XA5FDD,30.18394,292990,3,78745,-97.78206,1986.34,5277.72,1354.19,4222.06
1148,Austin,,2.5,7506 Belfair Ter # NEW6S,30.18394,304990,3,78745,-97.78206,1986.34,5277.72,1354.19,4222.06
1149,Austin,2213.0,3.0,315 Bridgeford Dr,30.2072,334282,3,78745,-97.7997,1084.68,3418.77,1786.88,2163.91
1150,Austin,2006.0,3.0,323 Bridgeford Dr,30.2072,311488,3,78745,-97.7997,1084.68,3418.77,1786.88,2163.91
1151,Austin,2006.0,3.0,311 Bridgeford Dr,30.2072,300993,3,78745,-97.7997,1084.68,3418.77,1786.88,2163.91
1152,Austin,,2.5,7405 Cooper Ln # 7SMJSQ,30.190107,308900,4,78745,-97.792541,1879.45,5365.24,1587.32,3084.86
1153,Austin,1192.0,2.0,3232 Oak Aly,30.198516,190000,3,78745,-97.83355,1433.56,4831.33,2916.75,5525.56
1154,Austin,1234.0,1.5,5063 Fort Clark Dr,30.204473,209500,3,78745,-97.763362,814.33,3110.6,2264.27,3365.16
1155,Austin,3446.0,3.0,9442 Spring Hollow Dr,30.436918,499000,3,78750,-97.795245,1384.8,1667.12,1472.55,10000.0
1156,Austin,1040.0,1.0,6505 Cooper Ln,30.20046,254900,3,78745,-97.789549,1704.45,4476.96,2332.48,1741.67
1157,Austin,2000.0,3.0,7902 Persimmon Trl,30.187801,129000,3,78745,-97.800839,1726.68,4063.78,1468.86,3397.92
1158,Austin,1390.0,2.0,3101 Jeanne Marie Ct,30.200573,299000,3,78745,-97.829103,1809.64,4717.16,2510.9,5041.12
1159,Austin,1146.0,2.0,7403 Lunar Dr,30.186648,250000,3,78745,-97.786592,2464.82,5248.32,1237.93,3727.62
1160,Austin,1848.0,2.0,5804 Nancy Dr,30.206668,215000,4,78745,-97.785732,2305.72,3678.13,3174.8,981.138
1161,Austin,888.0,2.0,4516 S 1st St,30.218764,215000,4,78745,-97.77479,267.017,1914.68,2786.48,983.487
1162,Austin,1335.0,2.0,12311 Bainbridge Ln,30.457001,210500,3,78750,-97.800503,1346.32,1759.07,572.257,10000.0
1163,Austin,1876.0,2.0,6306 Maury Holw,30.375847,399000,3,78750,-97.78753,1914.86,7404.81,4238.07,5861.13
1164,Austin,1526.0,2.0,11310 Spicewood Club Dr APT 22,30.4421,255000,2,78750,-97.806663,916.015,532.398,565.046,10000.0
1165,Austin,2025.0,2.0,11612 Birchbark Trl,30.454693,280000,4,78750,-97.821969,593.467,2014.68,522.524,10000.0
1166,Austin,1423.0,2.0,12500 Piper Ct,30.463,260000,3,78750,-97.8059,883.276,2435.32,892.819,10000.0
1167,Austin,2090.0,3.0,12410 Burlywood Trl,30.462813,269999,3,78750,-97.806264,883.276,2435.32,892.819,10000.0
1168,Austin,1098.0,1.0,208 Rowland Dr,30.213495,239000,3,78745,-97.766325,88.147,1702.34,2239.21,1956.9
1169,Austin,1071.0,2.0,5132 Meadow Creek Dr,30.213984,269900,3,78745,-97.782794,1535.18,2534.42,4054.64,1185.24
1170,Austin,1706.0,3.0,5402 Jeffburn Cv,30.212918,425000,3,78745,-97.784841,1804.7,3173.64,3736.23,837.907
1171,Austin,1129.0,2.0,925 Bodark Ln,30.195721,239000,3,78745,-97.79573,1162.99,5138.07,1645.86,2402.78
1172,Austin,858.0,1.0,305 Rowland Dr,30.212729,239000,2,78745,-97.76563,422.396,2041.19,2512.96,2295.76
1173,Austin,2038.0,2.0,11102 Wintergreen Hl,30.434106,505000,3,78750,-97.798177,2124.05,2029.08,1834.52,10000.0
1174,Austin,2074.0,2.0,6313 Big Cat Cv,30.376602,414900,3,78750,-97.788155,1990.06,7613.79,4447.04,6070.11
1175,Austin,2283.0,3.0,7317 Colina Vista Loop # B,30.391157,360000,3,78750,-97.827225,6119.36,10000.0,8134.06,10000.0
1176,Austin,2326.0,3.0,7316 Bandera Ranch Trl,30.3734,372900,4,78750,-97.7976,2822.2,8445.94,4995.56,6902.26
1177,Austin,3450.0,3.0,10625 Glass Mountain Trl,30.440244,649900,6,78750,-97.813957,853.849,1215.89,1610.53,10000.0
1178,Austin,2539.0,3.0,10518 Glass Mountain Trl,30.445015,609000,4,78750,-97.813241,557.312,919.357,1314.0,10000.0
1179,Austin,853.0,2.0,8600 Fathom Cir APT 1405,30.438024,135000,2,78750,-97.779499,1134.66,2895.05,1686.26,8410.71
1180,Austin,2205.0,3.0,11713 Birchbark Trl,30.45489,289999,5,78750,-97.82155,593.467,2014.68,522.524,10000.0
1181,Austin,2288.0,3.0,10600 Mourning Dove Dr,30.449592,325000,4,78750,-97.808049,364.123,593.784,906.323,10000.0
1182,Austin,2060.0,3.0,11303 Timbrook Trl,30.460224,319900,4,78750,-97.813603,516.001,2360.22,900.318,10000.0
1183,Austin,2962.0,3.0,10509 Ronwood Dr,30.431878,579750,4,78750,-97.807315,2057.46,1673.85,1706.49,10000.0
1184,Austin,2770.0,3.0,10504 Plumewood Dr,30.430997,450000,4,78750,-97.808054,2196.06,1812.44,1845.09,10000.0
1185,Austin,1960.0,2.0,11700 Crosstimber Dr,30.449333,319000,3,78750,-97.809357,277.799,507.46,992.647,10000.0
1186,Austin,2302.0,3.0,9202 Brigadoon Cv,30.427623,459000,4,78750,-97.797249,2913.88,2818.91,2007.4,10000.0
1187,Austin,3145.0,4.0,8116 Vailview Cv,30.39207,569900,5,78750,-97.799926,4916.89,10000.0,7044.57,8996.94
1188,Austin,1818.0,2.5,7324 Cave Holw,30.375628,349000,3,78750,-97.789756,1889.72,7513.46,4346.71,5969.78
1189,Austin,915.0,2.0,909 Reinli St APT 205,30.318967,218900,2,78751,-97.710357,451.852,593.297,1372.47,4093.65
1190,Austin,1265.0,2.0,8901 Stambourne St,30.148231,196500,3,78747,-97.739294,6032.56,10000.0,3299.37,10000.0
1191,Austin,1393.0,3.0,4515 Speedway # A,30.309549,549000,3,78751,-97.727432,459.187,826.721,1149.52,1799.83
1192,Austin,590.0,1.0,909 Reinli St APT 145,30.318967,155900,1,78751,-97.710357,451.852,593.297,1372.47,4093.65
1193,Austin,2131.0,2.0,5405 Avenue F,30.319019,665000,4,78751,-97.720008,276.592,176.965,936.561,2970.18
1194,Austin,2300.0,3.0,303 W 55th 1/2 St,30.321984,699000,4,78751,-97.722763,664.535,664.535,878.709,2821.84
1195,Austin,915.0,2.0,909 Reinli St APT 114,30.318967,199999,2,78751,-97.710357,451.852,593.297,1372.47,4093.65
1196,Austin,1518.0,2.0,1011 E 38th 1/2 St,30.295333,464900,3,78751,-97.721037,171.412,1662.93,419.259,1199.74
1197,Austin,2068.0,3.0,7008 Derby Downs Dr,30.149588,225000,3,78747,-97.739328,6140.83,10000.0,3191.09,10000.0
1198,Austin,2068.0,3.0,6900 Derby Downs Dr,30.150111,230000,3,78747,-97.740421,6037.74,10000.0,3020.48,10000.0
1199,Austin,2068.0,3.0,6608 Doyal Dr,30.153845,199450,4,78747,-97.742149,6655.01,10000.0,2837.86,9691.22
1200,Austin,1375.0,2.0,8613 Panadero Dr,30.152034,239500,3,78747,-97.745565,6670.27,10000.0,2881.9,9735.27
1201,Austin,2376.0,2.0,11129 Pinehurst Dr APT B,30.134193,250000,2,78747,-97.79037,3327.85,7879.15,4999.96,10000.0
1202,Austin,3939.0,4.0,10612 Legends Ln,30.141562,525000,4,78747,-97.788658,3275.11,7876.81,5485.31,9978.58
1203,Austin,2153.0,3.0,5608 Little Theater Bnd,30.143172,259500,4,78747,-97.768029,4580.46,8868.86,6761.32,9746.02
1204,Austin,3480.0,3.0,4907 Backtrail Dr,30.359461,760000,5,78731,-97.782005,1484.3,5176.96,3039.93,3640.74
1205,Austin,1376.0,2.0,1003 E 45th St,30.30402,399000,3,78751,-97.718652,564.93,1535.36,1250.21,2088.04
1206,Austin,862.0,1.0,4530 Duval St,30.308308,380000,2,78751,-97.72411,264.037,1178.31,713.463,2335.51
1207,Austin,720.0,1.0,4306 Avenue A APT 109,30.308375,199000,2,78751,-97.733404,245.661,50.342,470.892,1328.11
1208,Austin,1278.0,1.0,4532 Duval St,30.308431,440000,2,78751,-97.724041,264.037,1178.31,713.463,2335.51
1209,Austin,1150.0,2.0,5502 Avenue F # B,30.320213,385000,2,78751,-97.719856,375.016,362.891,1122.49,3058.26
1210,Austin,3112.0,3.0,4513 Wild Dunes Ct,30.14849,389000,4,78747,-97.777477,4855.44,9457.13,7065.63,10000.0
1211,Austin,2537.0,3.0,9001 Bird Brook Ln,30.149541,234900,3,78747,-97.744216,6186.47,10000.0,3365.71,10000.0
1212,Austin,1647.0,2.0,6901 Sunderland Trl,30.147178,230000,3,78747,-97.743201,5771.5,10000.0,3451.97,10000.0
1213,Austin,2240.0,2.5,5920 Baythorne Dr,30.13756,305080,4,78747,-97.7527,10000.0,10000.0,10000.0,10000.0
1214,Austin,2684.0,3.0,2116 Petrified Forest Dr,30.155182,285000,3,78747,-97.785343,1955.22,6243.63,4169.25,8078.94
1215,Austin,1216.0,6.0,6700 Evelyn Rd,30.087289,400000,9,78747,-97.705848,10000.0,10000.0,10000.0,10000.0
1216,Austin,2842.0,3.0,11017 River Plantation Dr,30.133886,359000,4,78747,-97.779596,5329.92,9931.61,7540.11,10000.0
